,locus_tag,deg_id
45401,SWIT_RS03795,DNEG10280626
45402,SWIT_RS03800,DNEG10280627
45403,SWIT_RS03805,DNEG10280628
45404,SWIT_RS03810,DNEG10280629
45405,SWIT_RS03815,DNEG10280630
45406,SWIT_RS03820,DNEG10280631
45407,SWIT_RS03825,DNEG10280632
45408,SWIT_RS03830,DNEG10280633
45409,SWIT_RS03835,DNEG10280634
45410,SWIT_RS03840,DNEG10280635
45411,SWIT_RS03845,DNEG10280636
45412,SWIT_RS03850,DEG10280113
45413,SWIT_RS03855,DNEG10280637
45414,SWIT_RS03860,DNEG10280638
45415,SWIT_RS03865,DNEG10280639
45416,SWIT_RS03870,DNEG10280640
45417,SWIT_RS03875,DNEG10280641
45418,SWIT_RS03880,DNEG10280642
45419,SWIT_RS03885,DNEG10280643
45420,SWIT_RS03890,DNEG10280644
45421,SWIT_RS03895,DNEG10280645
45422,SWIT_RS03900,DNEG10280646
45423,SWIT_RS03905,DNEG10280647
45424,SWIT_RS03910,DNEG10280648
45425,SWIT_RS03915,DNEG10280649
45426,SWIT_RS03920,-
45427,SWIT_RS03925,DNEG10280650
45428,SWIT_RS03930,DNEG10280651
45429,SWIT_RS03935,DNEG10280652
45430,SWIT_RS03940,DNEG10280653
45431,SWIT_RS03945,DNEG10280655
45432,SWIT_RS03950,DNEG10280656
45433,SWIT_RS03955,DNEG10280657
45434,SWIT_RS03960,DNEG10280658
45435,SWIT_RS03965,DEG10280114
45436,SWIT_RS03970,DNEG10280659
45437,SWIT_RS03975,DNEG10280660
45438,SWIT_RS03980,DNEG10280661
45439,SWIT_RS03985,DNEG10280662
45440,SWIT_RS03990,DNEG10280663
45441,SWIT_RS03995,DNEG10280664
45442,SWIT_RS04000,DNEG10280665
45443,SWIT_RS04005,DNEG10280666
45444,SWIT_RS04010,DNEG10280667
45445,SWIT_RS04015,DNEG10280668
45446,SWIT_RS04020,DNEG10280669
45447,SWIT_RS04025,DNEG10280670
45448,SWIT_RS04030,DNEG10280671
45449,SWIT_RS04035,DNEG10280672
45450,SWIT_RS04040,DNEG10280673
45451,SWIT_RS04045,DNEG10280674
45452,SWIT_RS04050,DEG10280115
45453,SWIT_RS04055,DNEG10280675
45454,SWIT_RS04060,DNEG10280676
45455,SWIT_RS27215,DNEG10280677
45456,SWIT_RS04070,DNEG10280678
45457,SWIT_RS04075,DNEG10280679
45458,SWIT_RS04080,DNEG10280680
45459,SWIT_RS04085,DNEG10280681
45460,SWIT_RS04090,DNEG10280682
45461,SWIT_RS04095,DNEG10280683
45462,SWIT_RS04100,DNEG10280684
45463,SWIT_RS04105,DNEG10280685
45464,SWIT_RS04110,DNEG10280686
45465,SWIT_RS04115,DNEG10280687
45466,SWIT_RS04120,DNEG10280688
45467,SWIT_RS04125,DNEG10280689
45468,SWIT_RS04130,DNEG10280690
45469,SWIT_RS04135,DNEG10280691
45470,SWIT_RS04140,DNEG10280692
45471,SWIT_RS04145,DNEG10280693
45472,SWIT_RS04150,DNEG10280694
45473,SWIT_RS04155,DNEG10280695
45474,SWIT_RS04160,DNEG10280696
45475,SWIT_RS04165,DNEG10280697
45476,SWIT_RS04170,DNEG10280698
45477,SWIT_RS04175,DNEG10280699
45478,SWIT_RS04180,DNEG10280700
45479,SWIT_RS04185,DNEG10280701
45480,SWIT_RS04190,DEG10280116
45481,SWIT_RS04195,DNEG10280702
45482,SWIT_RS04200,DNEG10280703
45483,SWIT_RS04205,DNEG10280704
45484,SWIT_RS04210,DNEG10280705
45485,SWIT_RS04215,DNEG10280706
45486,SWIT_RS04220,DNEG10280707
45487,SWIT_RS04225,DNEG10280708
45488,SWIT_RS04230,DNEG10280709
45489,SWIT_RS04235,DNEG10280710
45490,SWIT_RS04240,DNEG10280711
45491,SWIT_RS04245,DNEG10280712
45492,SWIT_RS04250,DNEG10280713
45493,SWIT_RS04255,DNEG10280714
45494,SWIT_RS04260,DNEG10280715
45495,SWIT_RS04265,DNEG10280716
45496,SWIT_RS04270,DNEG10280717
45497,SWIT_RS04275,DNEG10280718
45498,SWIT_RS04280,DNEG10280719
45499,SWIT_RS27220,DNEG10280720
45500,SWIT_RS04290,DNEG10280721
45501,SWIT_RS04300,DNEG10280722
45502,SWIT_RS04305,DEG10280117
45503,SWIT_RS04310,DNEG10280723
45504,SWIT_RS04315,DNEG10280724
45505,SWIT_RS04320,DNEG10280725
45506,SWIT_RS04325,DEG10280118
45507,SWIT_RS04330,DNEG10280726
45508,SWIT_RS04335,DNEG10280727
45509,SWIT_RS04340,DNEG10280728
45510,SWIT_RS04345,DNEG10280729
45511,SWIT_RS04350,DNEG10280730
45512,SWIT_RS04355,DNEG10280731
45513,SWIT_RS04360,DNEG10280732
45514,SWIT_RS04365,DNEG10280733
45515,SWIT_RS04370,DNEG10280734
45516,SWIT_RS04375,DEG10280119
45517,SWIT_RS04380,DNEG10280735
45518,SWIT_RS04385,DNEG10280736
45519,SWIT_RS28035,DNEG10280737
45520,SWIT_RS04395,DEG10280120
45521,SWIT_RS04400,DNEG10280738
45522,SWIT_RS04405,DNEG10280739
45523,SWIT_RS04410,DNEG10280740
45524,SWIT_RS04415,-
45525,SWIT_RS04425,DNEG10280743
45526,SWIT_RS04430,DNEG10280744
45527,SWIT_RS04435,DNEG10280745
45528,SWIT_RS04440,DNEG10280746
45529,SWIT_RS04445,DNEG10280747
45530,SWIT_RS04455,DNEG10280748
45531,SWIT_RS04460,DNEG10280749
45532,SWIT_RS04465,DNEG10280751
45533,SWIT_RS04470,DNEG10280752
45534,SWIT_RS04475,DNEG10280753
45535,SWIT_RS04480,DNEG10280754
45536,SWIT_RS04485,DNEG10280755
45537,SWIT_RS04490,DNEG10280756
45538,SWIT_RS04495,DNEG10280757
45539,SWIT_RS04500,DNEG10280758
45540,SWIT_RS04510,DNEG10280759
45541,SWIT_RS04515,DNEG10280760
45542,SWIT_RS04520,DNEG10280761
45543,SWIT_RS04525,DNEG10280762
45544,SWIT_RS04530,DNEG10280763
45545,SWIT_RS04535,DNEG10280764
45546,SWIT_RS04540,DNEG10280765
45547,SWIT_RS04545,DNEG10280766
45548,SWIT_RS04550,DEG10280121
45549,SWIT_RS04555,DNEG10280767
45550,SWIT_RS04560,DNEG10280768
45551,SWIT_RS04565,DNEG10280769
45552,SWIT_RS04570,DNEG10280770
45553,SWIT_RS04575,DNEG10280771
45554,SWIT_RS04580,DNEG10280772
45555,SWIT_RS04585,DNEG10280773
45556,SWIT_RS04590,DNEG10280774
45557,SWIT_RS04595,DNEG10280775
45558,SWIT_RS04600,DNEG10280776
45559,SWIT_RS04605,DNEG10280777
45560,SWIT_RS04610,DNEG10280778
45561,SWIT_RS04615,-
45562,SWIT_RS04620,DNEG10280780
45563,SWIT_RS04625,DNEG10283076
45564,SWIT_RS04630,DNEG10283077
45565,SWIT_RS04635,DEG10280122
45566,SWIT_RS04640,DNEG10280783
45567,SWIT_RS04645,DNEG10280784
45568,SWIT_RS04650,DNEG10280785
45569,SWIT_RS04655,DNEG10280786
45570,SWIT_RS04660,DNEG10280787
45571,SWIT_RS04665,DNEG10280788
45572,SWIT_RS04670,DNEG10280789
45573,SWIT_RS04675,DNEG10280790
45574,SWIT_RS04680,DNEG10280791
45575,SWIT_RS04685,DNEG10280792
45576,SWIT_RS04690,DNEG10280793
45577,SWIT_RS04695,DNEG10280794
45578,SWIT_RS04700,DNEG10280795
45579,SWIT_RS04705,DNEG10280796
45580,SWIT_RS04710,DNEG10280797
45581,SWIT_RS04715,DNEG10280798
45582,SWIT_RS04720,DNEG10280799
45583,SWIT_RS04725,DNEG10280800
45584,SWIT_RS04730,DNEG10280801
45585,SWIT_RS04735,DNEG10280802
45586,SWIT_RS04740,DNEG10280803
45587,SWIT_RS04745,DNEG10280804
45588,SWIT_RS04750,DNEG10280805
45589,SWIT_RS04755,DNEG10280806
45590,SWIT_RS28045,-
45591,SWIT_RS04765,DNEG10280807
45592,SWIT_RS04770,DNEG10280808
45593,SWIT_RS04775,DNEG10280809
45594,SWIT_RS04780,DNEG10280810
45595,SWIT_RS04785,DNEG10280811
45596,SWIT_RS04790,DNEG10280812
45597,SWIT_RS04795,DNEG10280813
45598,SWIT_RS04800,DNEG10280814
45599,SWIT_RS04805,DNEG10280815
45600,SWIT_RS04810,DNEG10280816
45601,SWIT_RS04815,DNEG10280817
45602,SWIT_RS04820,DNEG10280818
45603,SWIT_RS04825,DNEG10280819
45604,SWIT_RS04830,DNEG10280820
45605,SWIT_RS04835,DNEG10280821
45606,SWIT_RS04840,DNEG10280822
45607,SWIT_RS04845,DNEG10280823
45608,SWIT_RS04850,DNEG10280824
45609,SWIT_RS04855,DNEG10280825
45610,SWIT_RS04860,DNEG10280826
45611,SWIT_RS04865,DNEG10280827
45612,SWIT_RS04870,-
45613,SWIT_RS04875,DNEG10280828
45614,SWIT_RS04880,DNEG10280829
45615,SWIT_RS04885,DNEG10280830
45616,SWIT_RS04890,DNEG10280831
45617,SWIT_RS04895,DNEG10280832
45618,SWIT_RS04900,DNEG10280833
45619,SWIT_RS04905,DNEG10280834
45620,SWIT_RS04910,DNEG10280835
45621,SWIT_RS04915,DNEG10280836
45622,SWIT_RS04920,DNEG10280837
45623,SWIT_RS04925,DNEG10280838
45624,SWIT_RS04935,DNEG10280840
45625,SWIT_RS04940,DNEG10280841
45626,SWIT_RS04945,DNEG10280842
45627,SWIT_RS04950,DNEG10280843
45628,SWIT_RS04955,DEG10280123
45629,SWIT_RS04960,DNEG10280844
45630,SWIT_RS04965,DNEG10280845
45631,SWIT_RS04970,DNEG10280846
45632,SWIT_RS04975,DNEG10280847
45633,SWIT_RS04980,DNEG10280848
45634,SWIT_RS04985,DNEG10280849
45635,SWIT_RS04990,DNEG10280850
45636,SWIT_RS04995,DNEG10280851
45637,SWIT_RS05000,DNEG10280852
45638,SWIT_RS05005,DNEG10280853
45639,SWIT_RS05010,DNEG10280854
45640,SWIT_RS05015,DNEG10280855
45641,SWIT_RS05020,DNEG10280856
45642,SWIT_RS05025,DNEG10280857
45643,SWIT_RS05030,DNEG10280858
45644,SWIT_RS05035,DNEG10280859
45645,SWIT_RS05040,DNEG10280860
45646,SWIT_RS05045,DNEG10282814
45647,SWIT_RS05050,DNEG10280862
45648,SWIT_RS05055,DNEG10280863
45649,SWIT_RS05060,DNEG10280864
45650,SWIT_RS05065,DNEG10280865
45651,SWIT_RS05070,DNEG10280866
45652,SWIT_RS05075,DNEG10280867
45653,SWIT_RS05080,DNEG10280868
45654,SWIT_RS05085,DNEG10280869
45655,SWIT_RS05090,DNEG10280870
45656,SWIT_RS05095,DNEG10280871
45657,SWIT_RS05100,DNEG10280872
45658,SWIT_RS05105,DNEG10280873
45659,SWIT_RS05110,DNEG10280874
45660,SWIT_RS05115,DNEG10280875
45661,SWIT_RS05120,DNEG10280876
45662,SWIT_RS05125,DNEG10280877
45663,SWIT_RS05130,DNEG10280878
45664,SWIT_RS05135,DNEG10280879
45665,SWIT_RS05140,DNEG10280880
45666,SWIT_RS05145,DNEG10280881
45667,SWIT_RS05150,DNEG10280882
45668,SWIT_RS05155,DNEG10280883
45669,SWIT_RS05160,DNEG10280884
45670,SWIT_RS05165,DNEG10280885
45671,SWIT_RS05170,DNEG10280886
45672,SWIT_RS05175,DNEG10280887
45673,SWIT_RS05180,DNEG10280888
45674,SWIT_RS05185,DNEG10280889
45675,SWIT_RS05190,DNEG10280890
45676,SWIT_RS05195,DNEG10280891
45677,SWIT_RS05200,DNEG10280892
45678,SWIT_RS05205,DNEG10280893
45679,SWIT_RS05210,DNEG10280894
45680,SWIT_RS05215,DNEG10280895
45681,SWIT_RS05220,DNEG10280896
45682,SWIT_RS05225,DNEG10280897
45683,SWIT_RS05230,DNEG10280898
45684,SWIT_RS05235,DNEG10280899
45685,SWIT_RS05240,DNEG10280900
45686,SWIT_RS05245,DNEG10280901
45687,SWIT_RS05250,DNEG10280902
45688,SWIT_RS05255,-
45689,SWIT_RS05260,DNEG10280903
45690,SWIT_RS05265,DNEG10280904
45691,SWIT_RS05270,DNEG10280905
45692,SWIT_RS05275,DNEG10280906
45693,SWIT_RS05280,DNEG10280907
45694,SWIT_RS05285,DNEG10280908
45695,SWIT_RS05290,DNEG10280909
45696,SWIT_RS05295,DNEG10280910
45697,SWIT_RS05300,DNEG10280911
45698,SWIT_RS05305,DNEG10280912
45699,SWIT_RS05310,DNEG10280913
45700,SWIT_RS05315,DNEG10280914
45701,SWIT_RS05320,DNEG10280915
45702,SWIT_RS05325,DNEG10280916
45703,SWIT_RS05330,DNEG10280917
45704,SWIT_RS05335,DNEG10280918
45705,SWIT_RS05340,DNEG10280919
45706,SWIT_RS05345,DNEG10280920
45707,SWIT_RS05350,DNEG10280921
45708,SWIT_RS05355,DNEG10280922
45709,SWIT_RS05360,DNEG10280923
45710,SWIT_RS05365,DNEG10280924
45711,SWIT_RS05370,DNEG10280925
45712,SWIT_RS05375,DNEG10280926
45713,SWIT_RS05380,DNEG10280927
45714,SWIT_RS05385,DNEG10280928
45715,SWIT_RS05390,DNEG10280929
45716,SWIT_RS05395,DNEG10280930
45717,SWIT_RS05400,DNEG10280931
45718,SWIT_RS05405,DNEG10280932
45719,SWIT_RS05410,DNEG10280933
45720,SWIT_RS05415,DNEG10280934
45721,SWIT_RS05420,DNEG10280935
45722,SWIT_RS05425,DNEG10280936
45723,SWIT_RS05430,-
45724,SWIT_RS05435,DNEG10280937
45725,SWIT_RS05440,DNEG10280938
45726,SWIT_RS27225,DNEG10280939
45727,SWIT_RS05450,DNEG10280940
45728,SWIT_RS05455,DNEG10280941
45729,SWIT_RS05460,DNEG10280942
45730,SWIT_RS05465,DNEG10280943
45731,SWIT_RS05470,DNEG10280944
45732,SWIT_RS05475,DNEG10280945
45733,SWIT_RS05480,DNEG10280946
45734,SWIT_RS05485,DNEG10280947
45735,SWIT_RS05490,DNEG10280948
45736,SWIT_RS05495,DNEG10280949
45737,SWIT_RS05500,DNEG10280950
45738,SWIT_RS05510,DNEG10280951
45739,SWIT_RS05515,DNEG10280952
45740,SWIT_RS05520,DNEG10280953
45741,SWIT_RS28065,DNEG10280954
45742,SWIT_RS05535,DNEG10280955
45743,SWIT_RS05540,DNEG10280956
45744,SWIT_RS05545,DNEG10280957
45745,SWIT_RS05550,DNEG10280958
45746,SWIT_RS05555,DEG10280124
45747,SWIT_RS05560,DNEG10280959
45748,SWIT_RS05565,DNEG10280960
45749,SWIT_RS05570,DEG10280125
45750,SWIT_RS05575,DNEG10280961
45751,SWIT_RS05580,-
45752,SWIT_RS05585,DNEG10280962
45753,SWIT_RS05590,DNEG10280963
45754,SWIT_RS05595,DNEG10280964
45755,SWIT_RS05600,DEG10280126
45756,SWIT_RS05610,DNEG10280965
45757,SWIT_RS05615,DNEG10280966
45758,SWIT_RS05620,DNEG10280967
45759,SWIT_RS05625,DNEG10280968
45760,SWIT_RS05630,DEG10280127
45761,SWIT_RS05635,DNEG10280969
45762,SWIT_RS05640,DNEG10280970
45763,SWIT_RS05645,DNEG10280971
45764,SWIT_RS05650,DNEG10280972
45765,SWIT_RS05655,DNEG10280973
45766,SWIT_RS05660,DNEG10280974
45767,SWIT_RS05665,DNEG10280975
45768,SWIT_RS05670,DNEG10280976
45769,SWIT_RS05675,DNEG10280977
45770,SWIT_RS05680,DNEG10280978
45771,SWIT_RS05685,DNEG10280979
45772,SWIT_RS05690,DNEG10280980
45773,SWIT_RS05695,DNEG10280981
45774,SWIT_RS05700,DNEG10280982
45775,SWIT_RS05705,DNEG10280983
45776,SWIT_RS05710,DNEG10280984
45777,SWIT_RS05715,DNEG10280985
45778,SWIT_RS05720,DNEG10280986
45779,SWIT_RS05725,DNEG10280987
45780,SWIT_RS05730,DNEG10280988
45781,SWIT_RS05735,DNEG10280989
45782,SWIT_RS05740,DNEG10280990
45783,SWIT_RS05745,DNEG10280991
45784,SWIT_RS05750,DNEG10280992
45785,SWIT_RS05755,DNEG10280993
45786,SWIT_RS05760,DEG10280130
45787,SWIT_RS05765,DEG10280131
45788,SWIT_RS05770,DNEG10280994
45789,SWIT_RS05775,DNEG10280995
45790,SWIT_RS28070,DNEG10280996
45791,SWIT_RS05785,DNEG10280997
45792,SWIT_RS05790,DNEG10280998
45793,SWIT_RS05795,DNEG10280999
45794,SWIT_RS05800,DNEG10281000
45795,SWIT_RS05805,DNEG10281001
45796,SWIT_RS05810,DEG10280132
45797,SWIT_RS05815,DNEG10281002
45798,SWIT_RS05820,DNEG10281003
45799,SWIT_RS05825,DNEG10281004
45800,SWIT_RS05830,DNEG10281005
45801,SWIT_RS05835,DNEG10281006
45802,SWIT_RS05840,DNEG10281007
45803,SWIT_RS05845,DNEG10281008
45804,SWIT_RS05850,DNEG10281009
45805,SWIT_RS05855,DNEG10281010
45806,SWIT_RS05860,DNEG10281011
45807,SWIT_RS05865,DNEG10281012
45808,SWIT_RS05870,DNEG10281013
45809,SWIT_RS05875,DNEG10281014
45810,SWIT_RS05880,DNEG10281015
45811,SWIT_RS05885,DNEG10281016
45812,SWIT_RS05890,DNEG10281017
45813,SWIT_RS05895,DEG10280133
45814,SWIT_RS05900,DNEG10281018
45815,SWIT_RS05905,DNEG10281019
45816,SWIT_RS05910,DNEG10281020
45817,SWIT_RS05915,DNEG10281021
45818,SWIT_RS05920,DNEG10281022
45819,SWIT_RS05925,DNEG10281023
45820,SWIT_RS05930,DNEG10281024
45821,SWIT_RS05935,DNEG10281025
45822,SWIT_RS05940,DNEG10281026
45823,SWIT_RS05945,DNEG10281027
45824,SWIT_RS05950,DNEG10281028
45825,SWIT_RS05955,DNEG10281029
45826,SWIT_RS05960,-
45827,SWIT_RS05965,DNEG10281031
45828,SWIT_RS05970,DNEG10281032
45829,SWIT_RS05975,DNEG10281033
45830,SWIT_RS05980,DNEG10281034
45831,SWIT_RS05985,DNEG10281035
45832,SWIT_RS05990,DNEG10281036
45833,SWIT_RS05995,DNEG10281037
45834,SWIT_RS06000,DNEG10281038
45835,SWIT_RS06005,DNEG10281039
45836,SWIT_RS06010,DNEG10281040
45837,SWIT_RS06015,DNEG10281041
45838,SWIT_RS06020,DNEG10281042
45839,SWIT_RS06025,DNEG10281043
45840,SWIT_RS27470,DEG10280134
45841,SWIT_RS06030,DNEG10281044
45842,SWIT_RS06035,DNEG10281045
45843,SWIT_RS06040,DNEG10281046
45844,SWIT_RS06045,DNEG10281047
45845,SWIT_RS06050,DNEG10281048
45846,SWIT_RS06055,DNEG10281049
45847,SWIT_RS06060,DNEG10281050
45848,SWIT_RS06065,-
45849,SWIT_RS06070,DNEG10281052
45850,SWIT_RS06075,DNEG10281053
45851,SWIT_RS06080,DNEG10281054
45852,SWIT_RS06085,DEG10280135
45853,SWIT_RS06090,DNEG10281055
45854,SWIT_RS06095,DEG10280136
45855,SWIT_RS06100,DNEG10281056
45856,SWIT_RS06105,DNEG10281057
45857,SWIT_RS06110,DNEG10281058
45858,SWIT_RS06115,DNEG10281059
45859,SWIT_RS06120,DEG10280137
45860,SWIT_RS06125,DNEG10281060
45861,SWIT_RS06130,DNEG10281061
45862,SWIT_RS06135,DNEG10281062
45863,SWIT_RS28075,DNEG10281063
45864,SWIT_RS06145,DNEG10281064
45865,SWIT_RS06150,DNEG10281065
45866,SWIT_RS06155,DNEG10281066
45867,SWIT_RS06160,DNEG10281067
45868,SWIT_RS06165,DNEG10281068
45869,SWIT_RS06170,-
45870,SWIT_RS06175,DNEG10281069
45871,SWIT_RS06180,DEG10280138
45872,SWIT_RS06190,DNEG10281070
45873,SWIT_RS06195,DNEG10281071
45874,SWIT_RS06200,-
45875,SWIT_RS06205,DNEG10281072
45876,SWIT_RS06210,DNEG10281073
45877,SWIT_RS06215,DNEG10281074
45878,SWIT_RS06220,DNEG10281075
45879,SWIT_RS06225,DNEG10281076
45880,SWIT_RS06235,DNEG10281077
45881,SWIT_RS06240,DNEG10281078
45882,SWIT_RS06245,DNEG10281079
45883,SWIT_RS06250,DNEG10281080
45884,SWIT_RS06255,DNEG10281081
45885,SWIT_RS06260,DNEG10281082
45886,SWIT_RS06265,DNEG10281083
45887,SWIT_RS06270,DEG10280139
45888,SWIT_RS06275,DEG10280140
45889,SWIT_RS06280,DNEG10281084
45890,SWIT_RS06285,DNEG10281085
45891,SWIT_RS06290,DNEG10281086
45892,SWIT_RS06295,DNEG10281087
45893,SWIT_RS06300,DNEG10281088
45894,SWIT_RS06305,DEG10280141
45895,SWIT_RS06310,DNEG10281089
45896,SWIT_RS28080,-
45897,SWIT_RS27950,DNEG10281092
45898,SWIT_RS06315,DEG10280143
45899,SWIT_RS06320,-
45900,SWIT_RS06325,DNEG10281094
45901,SWIT_RS06330,DNEG10281095
45902,SWIT_RS06335,DNEG10281096
45903,SWIT_RS06340,DNEG10281097
45904,SWIT_RS06345,DNEG10281098
45905,SWIT_RS06350,DEG10280144
45906,SWIT_RS06355,DNEG10281099
45907,SWIT_RS06360,DNEG10281100
45908,SWIT_RS06365,DEG10280145
45909,SWIT_RS06370,DEG10280146
45910,SWIT_RS06375,DEG10280147
45911,SWIT_RS06380,DEG10280148
45912,SWIT_RS06385,DNEG10281102
45913,SWIT_RS06390,DNEG10281103
45914,SWIT_RS06395,DNEG10281104
45915,SWIT_RS06400,DNEG10281105
45916,SWIT_RS06405,DNEG10281106
45917,SWIT_RS06410,DNEG10281107
45918,SWIT_RS06415,DNEG10281108
45919,SWIT_RS06420,DNEG10281109
45920,SWIT_RS06425,DNEG10281110
45921,SWIT_RS06430,DNEG10281111
45922,SWIT_RS06435,DNEG10281112
45923,SWIT_RS06440,DNEG10281113
45924,SWIT_RS06445,DNEG10281114
45925,SWIT_RS06450,DNEG10281115
45926,SWIT_RS06455,DNEG10281116
45927,SWIT_RS06460,DNEG10281117
45928,SWIT_RS06465,DNEG10281118
45929,SWIT_RS06470,DNEG10281119
45930,SWIT_RS06475,DEG10280149
45931,SWIT_RS06480,DNEG10281120
45932,SWIT_RS06485,DNEG10281121
45933,SWIT_RS06490,DNEG10281122
45934,SWIT_RS06495,DNEG10281123
45935,SWIT_RS06500,DNEG10281124
45936,SWIT_RS06505,DNEG10281125
45937,SWIT_RS06510,DNEG10281126
45938,SWIT_RS06515,DNEG10281127
45939,SWIT_RS28600,-
45940,SWIT_RS06520,DNEG10281128
45941,SWIT_RS06525,DNEG10281129
45942,SWIT_RS06530,DNEG10281130
45943,SWIT_RS06535,DNEG10281131
45944,SWIT_RS06540,DNEG10281132
45945,SWIT_RS06545,DNEG10281133
45946,SWIT_RS06550,DNEG10281134
45947,SWIT_RS06555,DNEG10281135
45948,SWIT_RS06560,DNEG10281136
45949,SWIT_RS27955,DNEG10281137
45950,SWIT_RS06565,DNEG10281138
45951,SWIT_RS06570,DNEG10281139
45952,SWIT_RS06575,DEG10280150
45953,SWIT_RS06580,DEG10280151
45954,SWIT_RS06585,DEG10280152
45955,SWIT_RS06590,DEG10280153
45956,SWIT_RS06595,DNEG10281140
45957,SWIT_RS06600,DNEG10281141
45958,SWIT_RS06605,DNEG10281142
45959,SWIT_RS06610,DEG10280154
45960,SWIT_RS06615,DNEG10281143
45961,SWIT_RS06620,-
45962,SWIT_RS06625,DNEG10281145
45963,SWIT_RS06630,DNEG10281146
45964,SWIT_RS06635,DNEG10281147
45965,SWIT_RS06640,DEG10280155
45966,SWIT_RS06645,DEG10280156
45967,SWIT_RS06650,DEG10280157
45968,SWIT_RS06655,DNEG10281148
45969,SWIT_RS06660,DNEG10281149
45970,SWIT_RS06665,DNEG10281150
45971,SWIT_RS06670,DNEG10281151
45972,SWIT_RS06675,DNEG10281152
45973,SWIT_RS06680,DNEG10281153
45974,SWIT_RS06685,DNEG10281154
45975,SWIT_RS06690,DNEG10281155
45976,SWIT_RS06695,DEG10280158
45977,SWIT_RS06700,DNEG10281156
45978,SWIT_RS06705,DNEG10281157
45979,SWIT_RS06710,DNEG10281158
45980,SWIT_RS06715,DNEG10281159
45981,SWIT_RS06720,DEG10280159
45982,SWIT_RS06725,DEG10280160
45983,SWIT_RS06730,DEG10280161
45984,SWIT_RS06735,DNEG10281160
45985,SWIT_RS06740,DNEG10281161
45986,SWIT_RS28605,-
45987,SWIT_RS06745,DNEG10281162
45988,SWIT_RS06750,DEG10280163
45989,SWIT_RS06755,DEG10280164
45990,SWIT_RS06760,DEG10280165
45991,SWIT_RS06765,DEG10280166
45992,SWIT_RS06770,DEG10280167
45993,SWIT_RS06775,DEG10280168
45994,SWIT_RS06780,DEG10280169
45995,SWIT_RS06785,DEG10280170
45996,SWIT_RS06790,DEG10280171
45997,SWIT_RS06795,DEG10280172
45998,SWIT_RS06800,DEG10280173
45999,SWIT_RS06805,DEG10280174
46000,SWIT_RS06810,DEG10280175
46001,SWIT_RS06815,DEG10280176
46002,SWIT_RS06820,DEG10280177
46003,SWIT_RS06825,DEG10280178
46004,SWIT_RS06830,DEG10280179
46005,SWIT_RS06835,DEG10280180
46006,SWIT_RS06840,DEG10280181
46007,SWIT_RS06845,DEG10280182
46008,SWIT_RS06850,DEG10280183
46009,SWIT_RS06855,DEG10280184
46010,SWIT_RS06860,DNEG10281163
46011,SWIT_RS06865,DEG10280185
46012,SWIT_RS06870,DEG10280186
46013,SWIT_RS06875,DEG10280187
46014,SWIT_RS06880,DNEG10281164
46015,SWIT_RS06885,DNEG10281165
46016,SWIT_RS06890,DNEG10281166
46017,SWIT_RS06895,DNEG10281167
46018,SWIT_RS06900,DNEG10281168
46019,SWIT_RS06905,-
46020,SWIT_RS06910,DNEG10281170
46021,SWIT_RS06915,DNEG10281171
46022,SWIT_RS06920,DNEG10281172
46023,SWIT_RS06925,DNEG10281173
46024,SWIT_RS06930,DNEG10281174
46025,SWIT_RS06935,-
46026,SWIT_RS06940,DNEG10281175
46027,SWIT_RS06945,DNEG10281176
46028,SWIT_RS06950,DNEG10281177
46029,SWIT_RS06955,DNEG10281178
46030,SWIT_RS06960,DNEG10281179
46031,SWIT_RS06965,DNEG10281180
46032,SWIT_RS06970,DNEG10281181
46033,SWIT_RS06975,DEG10280188
46034,SWIT_RS06980,DNEG10281182
46035,SWIT_RS06985,DNEG10281183
46036,SWIT_RS28610,DNEG10281184
46037,SWIT_RS06995,DNEG10281185
46038,SWIT_RS07000,DNEG10281186
46039,SWIT_RS07005,DNEG10281187
46040,SWIT_RS07010,DNEG10281188
46041,SWIT_RS07015,DNEG10281189
46042,SWIT_RS07020,DNEG10281190
46043,SWIT_RS07025,DNEG10281191
46044,SWIT_RS07030,DNEG10281192
46045,SWIT_RS07035,DNEG10281193
46046,SWIT_RS07040,DNEG10281194
46047,SWIT_RS07045,DNEG10281195
46048,SWIT_RS07050,DNEG10281196
46049,SWIT_RS07055,DNEG10281197
46050,SWIT_RS07060,DNEG10281198
46051,SWIT_RS07065,DNEG10281199
46052,SWIT_RS07070,DNEG10281200
46053,SWIT_RS07075,DEG10280189
46054,SWIT_RS07080,DNEG10281201
46055,SWIT_RS07085,DNEG10281202
46056,SWIT_RS07090,DNEG10281203
46057,SWIT_RS07095,-
46058,SWIT_RS07100,DNEG10281204
46059,SWIT_RS07105,DNEG10281205
46060,SWIT_RS07110,DNEG10281206
46061,SWIT_RS07115,DNEG10281207
46062,SWIT_RS07120,DNEG10281208
46063,SWIT_RS07125,DNEG10281209
46064,SWIT_RS07130,DEG10280190
46065,SWIT_RS07135,DEG10280191
46066,SWIT_RS07140,DNEG10281210
46067,SWIT_RS07145,DNEG10281211
46068,SWIT_RS07150,DNEG10281212
46069,SWIT_RS07155,DEG10280192
46070,SWIT_RS07160,DNEG10281213
46071,SWIT_RS07165,DNEG10281214
46072,SWIT_RS27475,DNEG10281215
46073,SWIT_RS28615,-
46074,SWIT_RS28095,-
46075,SWIT_RS28100,-
46076,SWIT_RS28105,-
